"first_names","math_grades","spanish_grades","grade_diff","better_at_math"
"Student 412",94.1783964556008,91.4431790885449,2.73521736705595,TRUE
"Student 413",83.9963290009689,81.748573099793,2.24775590117588,TRUE
"Student 414",92.7028266944086,65.2257782910851,27.4770484033235,TRUE
"Student 415",74.5347773714276,100,-25.4652226285724,FALSE
"Student 416",84.4277858669109,63.2731910940078,21.1545947729031,TRUE
"Student 417",76.6729265631999,91.0758125511341,-14.4028859879342,FALSE
"Student 418",86.8221683119005,81.7775677732804,5.0446005386201,TRUE
"Student 419",89.2456916796312,78.5580017384863,10.6876899411449,TRUE
"Student 420",92.9082420070125,88.7224171585076,4.18582484850485,TRUE
"Student 421",63.8020699120546,79.764640682842,-15.9625707707874,FALSE
"Student 422",93.4137616950319,85.3857148925905,8.02804680244132,TRUE
"Student 423",76.2692743497507,76.8607829314901,-0.591508581739362,FALSE
"Student 424",85.6281980562325,100,-14.3718019437675,FALSE
"Student 425",82.7709555905885,95.1950770451635,-12.424121454575,FALSE
"Student 426",85.8836138562888,73.9857555802439,11.8978582760449,TRUE
"Student 427",81.6570497433314,81.0336690553959,0.623380687935494,TRUE
"Student 428",96.8305443378901,80.3998036060262,16.4307407318639,TRUE
"Student 429",96.8384977318678,68.8306420680092,28.0078556638586,TRUE
"Student 430",85.5532541244374,95.1974204911387,-9.6441663667013,FALSE
"Student 431",95.3894554633333,66.1851881414436,29.2042673218897,TRUE
"Student 432",75.1036400669422,69.365585778036,5.73805428890627,TRUE
"Student 433",98.7324027677875,76.0271036469177,22.7052991208697,TRUE
"Student 434",85.1915881880328,73.351194204405,11.8403939836278,TRUE
"Student 435",93.9913154533337,90.9804118084446,3.01090364488913,TRUE
"Student 436",83.3275555471387,83.7000424892499,-0.372486942111166,FALSE
"Student 437",86.0380031474956,73.952477386615,12.0855257608806,TRUE
"Student 438",83.6329593363717,69.9379938465441,13.6949654898276,TRUE
"Student 439",59.8381043755517,92.6464384154939,-32.8083340399422,FALSE
"Student 440",100,100,0,FALSE
"Student 441",100,84.8148311330083,15.1851688669917,TRUE
"Student 442",88.1255580829857,81.0403978097867,7.08516027319905,TRUE
"Student 443",97.628070191323,94.2962559814819,3.33181420984114,TRUE
"Student 444",93.0781549652515,61.2508901876788,31.8272647775728,TRUE
"Student 445",92.7789279424061,91.3653166994082,1.41361124299794,TRUE
"Student 446",90.204770191003,98.5585218732664,-8.35375168226336,FALSE
"Student 447",81.7663984898598,87.719117369796,-5.9527188799362,FALSE
"Student 448",97.7366894429152,66.2936478711567,31.4430415717585,TRUE
"Student 449",97.9098044489905,84.0832421517025,13.826562297288,TRUE
"Student 450",86.466430307189,83.7036546349569,2.76277567223208,TRUE
"Student 451",85.311570384794,81.7419214714274,3.56964891336656,TRUE
"Student 452",100,89.7793050323585,10.2206949676415,TRUE
"Student 453",88.6459904167177,70.4616272595264,18.1843631571912,TRUE
"Student 454",76.7103184534376,75.6354953351752,1.07482311826242,TRUE
"Student 455",85.3066578077548,74.5870608742431,10.7195969335117,TRUE
"Student 456",78.3856931763912,100,-21.6143068236088,FALSE
"Student 457",72.3865840520953,65.6072073592607,6.77937669283462,TRUE
"Student 458",88.5417640384804,80.9089559437917,7.63280809468876,TRUE
"Student 459",85.0619054281634,93.6643621009042,-8.60245667274084,FALSE
"Student 460",68.0259250764065,61.3482509684956,6.67767410791093,TRUE
"Student 461",93.9153602847924,95.3568429295479,-1.44148264475545,FALSE
"Student 462",100,93.6911720355524,6.3088279644476,TRUE
"Student 463",89.2834507909548,100,-10.7165492090452,FALSE
"Student 464",96.4863435242288,87.9923022020032,8.49404132222557,TRUE
"Student 465",86.044792815746,67.5842174076411,18.4605754081049,TRUE
"Student 466",68.4091018489683,87.7103624217785,-19.3012605728102,FALSE
"Student 467",90.8369674461985,90.548601901963,0.288365544235432,TRUE
"Student 468",91.4626650509051,78.9489472147414,12.5137178361638,TRUE
"Student 469",98.7630988151268,93.6978077332366,5.06529108189022,TRUE
"Student 470",90.8308765209163,92.4604125440702,-1.6295360231539,FALSE
"Student 471",97.4062060584636,88.3849513779747,9.02125468048887,TRUE
"Student 472",86.5698269755937,75.1157580079678,11.4540689676259,TRUE
"Student 473",91.3953028118462,100,-8.60469718815384,FALSE
"Student 474",98.4968431415808,77.3132570967127,21.1835860448681,TRUE
"Student 475",81.6886733332533,85.8311089579708,-4.14243562471746,FALSE
"Student 476",78.2655141614308,79.7411209755572,-1.47560681412642,FALSE
"Student 477",78.4367150828663,79.8168174222132,-1.38010233934693,FALSE
"Student 478",100,81.7293710010812,18.2706289989188,TRUE
"Student 479",84.5220556115948,89.8662901400407,-5.3442345284459,FALSE
"Student 480",73.2684005912259,76.0088995029964,-2.74049891177047,FALSE
"Student 481",100,81.1158487623024,18.8841512376976,TRUE
"Student 482",75.6664499031993,68.9954238997241,6.67102600347522,TRUE
"Student 483",97.1690621853866,100,-2.83093781461336,FALSE
"Student 484",90.9464325799048,80.8212452323758,10.125187347529,TRUE
"Student 485",77.2986777547969,84.229148544211,-6.93047078941416,FALSE
"Student 486",87.9776366302343,66.3971798347006,21.5804567955337,TRUE
"Student 487",96.6706190508081,88.2126579502247,8.4579611005834,TRUE
"Student 488",94.5813194874948,82.1049519008797,12.4763675866151,TRUE
"Student 489",88.9467881116006,70.5813782833523,18.3654098282483,TRUE
"Student 490",93.9504006652335,94.3740039891525,-0.423603323919025,FALSE
"Student 491",85.3871028936333,84.6875259134249,0.699576980208377,TRUE
"Student 492",95.9794303054023,81.0019005630969,14.9775297423054,TRUE
"Student 493",85.8701594968224,78.434412939824,7.4357465569984,TRUE
"Student 494",79.338365463419,100,-20.661634536581,FALSE
"Student 495",83.3121609392096,95.9507290178438,-12.6385680786341,FALSE
"Student 496",100,100,0,FALSE
"Student 497",100,60.9248308895558,39.0751691104442,TRUE
"Student 498",84.3850879989681,87.2957747010955,-2.91068670212744,FALSE
"Student 499",80.6903741102673,77.910609953313,2.77976415695429,TRUE
"Student 500",100,67.2923470569082,32.7076529430918,TRUE
"Student 501",99.2823062529853,80.842457819952,18.4398484330332,TRUE
"Student 502",93.2978695885131,70.5091576156337,22.7887119728794,TRUE
"Student 503",86.3150197720824,82.7716790914209,3.54334068066154,TRUE
"Student 504",80.7911279541781,84.9465082040072,-4.15538024982911,FALSE
"Student 505",76.2675942359813,71.6777941283097,4.58980010767164,TRUE
"Student 506",88.8272504825608,98.3091490108989,-9.48189852833814,FALSE
"Student 507",100,95.6437557562715,4.35624424372848,TRUE
"Student 508",95.2309653207814,100,-4.76903467921858,FALSE
"Student 509",91.5656341985898,100,-8.43436580141024,FALSE
"Student 510",81.5073984842732,67.9105705152401,13.5968279690331,TRUE
"Student 511",94.8362348164363,81.9943444815447,12.8418903348915,TRUE
"Student 512",90.8836308540751,89.7533360232527,1.13029483082242,TRUE
"Student 513",97.1135008144425,78.7513331434184,18.3621676710241,TRUE
"Student 514",87.1808979870429,73.2304930017448,13.9504049852981,TRUE
"Student 515",83.9796430709004,72.4358208421563,11.5438222287441,TRUE
"Student 516",83.2885915357064,91.7500072437741,-8.46141570806766,FALSE
"Student 517",87.3275876657973,86.1107210155007,1.21686665029664,TRUE
"Student 518",91.4423541110113,95.1156813646257,-3.67332725361435,FALSE
"Student 519",78.7430669700687,89.4505288538472,-10.7074618837784,FALSE
"Student 520",99.9936247039626,93.5558403048629,6.43778439909966,TRUE
"Student 521",83.7206553866557,82.0314505568709,1.68920482978476,TRUE
"Student 522",90.0937146500469,77.9826570589178,12.111057591129,TRUE
"Student 523",73.2609605979003,86.1216641881434,-12.8607035902431,FALSE
"Student 524",81.0042679963491,75.568471282256,5.43579671409313,TRUE
"Student 525",90.9597526128695,74.0059367661634,16.9538158467061,TRUE
"Student 526",93.7359261764652,79.0596105782748,14.6763155981904,TRUE
"Student 527",74.2485992152796,100,-25.7514007847204,FALSE
"Student 528",77.8254396196471,82.8257918566187,-5.00035223697154,FALSE
"Student 529",97.4434217206415,76.2709993496355,21.1724223710059,TRUE
"Student 530",83.5972698568371,86.5815582875248,-2.98428843068764,FALSE
"Student 531",76.5331115135535,82.291159349088,-5.75804783553444,FALSE
"Student 532",74.215236721365,83.1628006987169,-8.94756397735186,FALSE
"Student 533",68.2006697339569,84.629828785148,-16.4291590511911,FALSE
"Student 534",81.3590013591213,96.4006966125353,-15.041695253414,FALSE
"Student 535",73.804043715934,79.382783185847,-5.57873946991302,FALSE
"Student 536",100,100,0,FALSE
"Student 537",98.4255991947525,84.6330818992732,13.7925172954793,TRUE
"Student 538",84.1044998130733,78.4491834103136,5.65531640275974,TRUE
"Student 539",99.7306705683953,94.8990919308658,4.83157863752942,TRUE
"Student 540",100,79.5658376397262,20.4341623602738,TRUE
"Student 541",90.9416859854015,53.4039110900645,37.537774895337,TRUE
"Student 542",100,89.1919846569674,10.8080153430326,TRUE
"Student 543",93.2618833686822,86.1419371179246,7.11994625075762,TRUE
"Student 544",97.9267093680886,79.2364808056292,18.6902285624595,TRUE
"Student 545",90.7185696822444,94.5087983169885,-3.79022863474404,FALSE
"Student 546",85.2711568198915,87.8345492220846,-2.56339240219314,FALSE
"Student 547",91.8654713346948,79.8451916437571,12.0202796909378,TRUE
"Student 548",92.1339302725821,95.3450537546275,-3.21112348204538,FALSE
"Student 549",96.3221876443597,90.6505457410621,5.67164190329758,TRUE
"Student 550",87.0022546606207,86.7468831228279,0.25537153779284,TRUE
"Student 551",91.028359057815,66.837435912009,24.1909231458059,TRUE
"Student 552",88.7619367207066,82.9798622352301,5.78207448547653,TRUE
"Student 553",75.4118073356026,82.8036536776271,-7.39184634202449,FALSE
"Student 554",100,59.0908555675775,40.9091444324225,TRUE
"Student 555",69.7114409313734,77.8194898365955,-8.10804890522205,FALSE
"Student 556",80.1906277926315,72.9373327979268,7.25329499470467,TRUE
"Student 557",87.052548675183,74.4818222838301,12.5707263913529,TRUE
"Student 558",84.1238545509726,96.9390477585577,-12.8151932075851,FALSE
"Student 559",83.4151626829865,100,-16.5848373170135,FALSE
"Student 560",86.0500273138708,85.6197874514257,0.430239862445134,TRUE
"Student 561",99.3086485897349,88.6981026183134,10.6105459714214,TRUE
"Student 562",80.7227095375256,79.5977835988649,1.12492593866077,TRUE
"Student 563",100,81.1494341353681,18.8505658646319,TRUE
"Student 564",78.9457624269012,80.7008994669683,-1.75513704006713,FALSE
"Student 565",89.1074494625815,81.0734374931481,8.03401196943341,TRUE
"Student 566",80.5645922072387,68.8919410655287,11.67265114171,TRUE
"Student 567",99.2287920325133,100,-0.771207967486731,FALSE
"Student 568",85.4786636750757,68.2217039617875,17.2569597132882,TRUE
"Student 569",87.7625102480301,83.4338205275894,4.32868972044072,TRUE
"Student 570",81.0117876403114,71.9850760524993,9.02671158781207,TRUE
"Student 571",76.766662484042,75.0201816615479,1.74648082249406,TRUE
"Student 572",78.911673930304,80.7435065609465,-1.83183263064251,FALSE
"Student 573",82.6169034079245,99.5386071190474,-16.9217037111229,FALSE
"Student 574",91.7826714215965,84.6335427554586,7.14912866613788,TRUE
"Student 575",95.8835621831307,63.3245858328772,32.5589763502535,TRUE
"Student 576",100,92.5185463362515,7.48145366374848,TRUE
"Student 577",82.0141636797079,80.6339715671674,1.38019211254047,TRUE
"Student 578",97.5011523230926,72.7016274989231,24.7995248241695,TRUE
"Student 579",83.4962201070892,83.4751760299556,0.0210440771335527,TRUE
"Student 580",81.4085171721814,76.4911229057838,4.91739426639754,TRUE
"Student 581",77.1991409634548,78.7820776480091,-1.5829366845543,FALSE
"Student 582",90.3692272238757,92.3730541346224,-2.00382691074665,FALSE
"Student 583",75.8096696685443,79.662891888606,-3.8532222200617,FALSE
"Student 584",76.1832626710757,70.9171635926427,5.26609907843309,TRUE
"Student 585",83.4667417401769,92.2071962088789,-8.74045446870203,FALSE
"Student 586",81.5887172487455,91.263985572429,-9.67526832368351,FALSE
"Student 587",87.4337079289819,59.4030213174377,28.0306866115442,TRUE
"Student 588",97.7847691835805,81.3474350006438,16.4373341829367,TRUE
"Student 589",100,100,0,FALSE
"Student 590",100,88.3310352189994,11.6689647810006,TRUE
"Student 591",86.69023637892,75.3246594667963,11.3655769121236,TRUE
"Student 592",76.1463862996439,95.5626867310757,-19.4163004314318,FALSE
"Student 593",86.3012512821682,100,-13.6987487178318,FALSE
"Student 594",88.4973456825491,83.1995673649599,5.29777831758916,TRUE
"Student 595",70.5030199133312,86.8662296381843,-16.363209724853,FALSE
"Student 596",70.1944159117673,99.0007304258885,-28.8063145141212,FALSE
"Student 597",100,79.0361242312617,20.9638757687383,TRUE
"Student 598",100,80.3865491115245,19.6134508884755,TRUE
"Student 599",90.6735381031726,100,-9.3264618968274,FALSE
"Student 600",84.6517488524592,96.6443834532603,-11.992634600801,FALSE
"Student 601",100,82.5804639818169,17.4195360181831,TRUE
"Student 602",100,83.2198393033837,16.7801606966163,TRUE
"Student 603",97.5884015648145,81.1205981099196,16.4678034548949,TRUE
"Student 604",78.3278952931487,76.759019525669,1.56887576747974,TRUE
"Student 605",94.7817364294961,93.976738350115,0.804998079381093,TRUE
"Student 606",96.4978463721832,58.2020511374824,38.2957952347008,TRUE
"Student 607",95.9305068355846,63.6292237964279,32.3012830391567,TRUE
"Student 608",86.6448152935135,83.7146580917053,2.93015720180823,TRUE
"Student 609",78.2119414324342,100,-21.7880585675658,FALSE
"Student 610",76.0459943457039,96.520845703556,-20.4748513578521,FALSE
"Student 611",74.0579065247656,100,-25.9420934752344,FALSE
"Student 612",98.7590541716706,98.0574239529097,0.701630218760869,TRUE
"Student 613",100,70.1325912748687,29.8674087251313,TRUE
"Student 614",98.2971374219713,100,-1.70286257802873,FALSE
"Student 615",83.5746203735569,85.3309971072547,-1.75637673369775,FALSE
"Student 616",89.0634427127038,89.9188175967086,-0.855374884004789,FALSE
"Student 617",90.0317795877396,66.8720051414963,23.1597744462433,TRUE
"Student 618",74.1447484238886,100,-25.8552515761114,FALSE
"Student 619",85.0880834726074,100,-14.9119165273926,FALSE
"Student 620",78.4637771465323,69.2379183559923,9.22585879053999,TRUE
"Student 621",97.6305653476144,77.614642543764,20.0159228038504,TRUE
"Student 622",84.4143616695951,86.2730184023223,-1.85865673272711,FALSE
"Student 623",80.8752256873295,90.4393288015222,-9.56410311419262,FALSE
"Student 624",85.6187016625267,90.3570751571047,-4.73837349457798,FALSE
"Student 625",92.5335808611938,81.3705564302501,11.1630244309437,TRUE
"Student 626",100,77.5201656324106,22.4798343675894,TRUE
"Student 627",84.7602838520537,100,-15.2397161479463,FALSE
"Student 628",100,100,0,FALSE
"Student 629",81.7072066890128,87.9701790964963,-6.2629724074835,FALSE
"Student 630",82.5578782392687,81.3151418341516,1.24273640511714,TRUE
"Student 631",94.8314439305627,81.9509046629753,12.8805392675874,TRUE
"Student 632",83.5464946741373,80.4001185816453,3.14637609249201,TRUE
"Student 633",92.6672660773754,94.808895301948,-2.14162922457264,FALSE
"Student 634",73.6709494868046,91.3189945906389,-17.6480451038343,FALSE
"Student 635",92.2704362572446,61.9659005300898,30.3045357271548,TRUE
"Student 636",87.0867023629834,76.3697896038053,10.7169127591781,TRUE
"Student 637",100,72.4557295934173,27.5442704065827,TRUE
"Student 638",79.2281494144716,88.3311609532852,-9.10301153881355,FALSE
"Student 639",74.4342048627307,85.939393877786,-11.5051890150553,FALSE
"Student 640",100,73.9578192843645,26.0421807156355,TRUE
"Student 641",80.4368415109872,100,-19.5631584890128,FALSE
"Student 642",59.8468892323862,72.3834403843234,-12.5365511519371,FALSE
"Student 643",95.3509915927427,87.8495293507527,7.50146224198996,TRUE
"Student 644",81.1278735262065,75.9412069328718,5.18666659333473,TRUE
"Student 645",67.1089432235744,91.1531132897987,-24.0441700662243,FALSE
"Student 646",99.2585156849697,89.2040839093232,10.0544317756465,TRUE
"Student 647",81.7708726179504,59.9617783310166,21.8090942869338,TRUE
"Student 648",84.0056033470987,83.2870247245479,0.718578622550751,TRUE
"Student 649",95.4151183046391,93.200621402083,2.21449690255611,TRUE
"Student 650",76.1420397712909,87.3184872569583,-11.1764474856674,FALSE
"Student 651",100,90.7157121118016,9.28428788819839,TRUE
"Student 652",84.2301017537354,86.7904995753452,-2.56039782160983,FALSE
"Student 653",99.1518800244008,93.6178497545079,5.53403026989292,TRUE
"Student 654",86.6648432636376,97.1116625833591,-10.4468193197215,FALSE
"Student 655",96.0211144738274,81.9023957835249,14.1187186903025,TRUE
"Student 656",77.3235744019737,77.5805966280321,-0.25702222605841,FALSE
"Student 657",80.5806212443951,73.6302409797563,6.95038026463882,TRUE
"Student 658",100,89.3596931729202,10.6403068270798,TRUE
"Student 659",96.7682716387976,78.687164719435,18.0811069193626,TRUE
"Student 660",100,100,0,FALSE
"Student 661",95.984500524422,75.7317176941312,20.2527828302908,TRUE
"Student 662",100,60.1409190276027,39.8590809723973,TRUE
"Student 663",89.2163590070693,100,-10.7836409929307,FALSE
"Student 664",85.3068303547057,82.080533612195,3.22629674251075,TRUE
"Student 665",75.8665149509677,74.9259553447003,0.940559606267414,TRUE
"Student 666",90.4971088586658,82.7451708077107,7.75193805095509,TRUE
"Student 667",100,76.8733698514197,23.1266301485803,TRUE
"Student 668",80.1615550399985,72.8270224066957,7.33453263330277,TRUE
"Student 669",93.21516308785,77.2217893593309,15.9933737285191,TRUE
"Student 670",100,68.4484861968406,31.5515138031594,TRUE
"Student 671",89.5460661095612,58.1990471979149,31.3470189116463,TRUE
"Student 672",83.0963810624272,94.8133551742326,-11.7169741118054,FALSE
"Student 673",87.2541578550361,100,-12.7458421449639,FALSE
"Student 674",96.4786284323237,100,-3.52137156767631,FALSE
"Student 675",72.0615738659611,97.7137584411853,-25.6521845752243,FALSE
"Student 676",88.4801464722188,75.7569354153137,12.7232110569051,TRUE
"Student 677",81.1216295885941,88.2160152657141,-7.09438567712004,FALSE
"Student 678",91.4646853244023,84.958185876459,6.50649944794333,TRUE
"Student 679",77.3912196610479,65.8032086900348,11.5880109710131,TRUE
"Student 680",72.6268970631863,79.1259960529549,-6.49909898976864,FALSE
"Student 681",74.4299326453956,69.5441073646142,4.88582528078148,TRUE
"Student 682",77.1371472677706,98.0430478092918,-20.9059005415212,FALSE
"Student 683",85.908939308309,85.5169424756654,0.391996832643571,TRUE
"Student 684",95.7829852362307,65.4074529508486,30.3755322853821,TRUE
"Student 685",100,75.8163099405719,24.1836900594281,TRUE
"Student 686",83.1986137758926,80.0742654928327,3.12434828305989,TRUE
"Student 687",77.0857260716528,96.9798147293402,-19.8940886576874,FALSE
"Student 688",84.0490850976413,77.8686397754056,6.18044532223574,TRUE
"Student 689",82.347144665253,94.8194444078065,-12.4722997425534,FALSE
"Student 690",86.6462431276207,87.4621086070077,-0.815865479386986,FALSE
"Student 691",81.4538658572657,95.4222078192253,-13.9683419619596,FALSE
"Student 692",100,87.0595413584837,12.9404586415163,TRUE
"Student 693",91.4021158814248,100,-8.59788411857519,FALSE
"Student 694",94.1964454432477,74.7659739414416,19.4304715018061,TRUE
"Student 695",87.9988099468248,67.4014846432428,20.597325303582,TRUE
"Student 696",100,61.9356930533234,38.0643069466766,TRUE
"Student 697",94.8997320035868,79.8142217970221,15.0855102065647,TRUE
"Student 698",70.2129694601049,83.4546100396302,-13.2416405795253,FALSE
"Student 699",91.4048147360065,84.3531865929392,7.0516281430673,TRUE
"Student 700",100,88.3131742365796,11.6868257634204,TRUE
"Student 701",84.4187386822929,100,-15.5812613177071,FALSE
"Student 702",89.2323192049406,85.4252538854956,3.80706531944492,TRUE
"Student 703",86.5510068181352,88.1463375262339,-1.59533070809871,FALSE
"Student 704",94.8094540757682,81.2809921499849,13.5284619257833,TRUE
"Student 705",85.2877339370868,86.1948857754186,-0.90715183833187,FALSE
"Student 706",75.0585024930356,80.9373779659232,-5.87887547288761,FALSE
"Student 707",77.4736551269306,78.8335740355223,-1.35991890859178,FALSE
"Student 708",100,65.088790663081,34.911209336919,TRUE
"Student 709",81.5488349145001,90.3720914309038,-8.8232565164037,FALSE
"Student 710",88.5097203091098,100,-11.4902796908902,FALSE
"Student 711",98.0412697012377,95.3981660332592,2.64310366797854,TRUE
"Student 712",92.8133064797614,83.9609989221166,8.85230755764486,TRUE
"Student 713",100,84.0592892408727,15.9407107591273,TRUE
"Student 714",87.5977682227147,76.6647117347446,10.9330564879701,TRUE
"Student 715",92.4845246838258,92.5344065510427,-0.0498818672169392,FALSE
"Student 716",74.3007918067135,73.3573718274808,0.943419979232658,TRUE
"Student 717",83.7181703891218,93.5655737298206,-9.8474033406988,FALSE
"Student 718",100,73.4320012253122,26.5679987746878,TRUE
"Student 719",100,66.0286404320372,33.9713595679628,TRUE
"Student 720",78.6738863087999,86.9693630808671,-8.29547677206726,FALSE
"Student 721",74.1255387476468,100,-25.8744612523532,FALSE
"Student 722",76.2997651266604,71.2022641984456,5.09750092821487,TRUE
"Student 723",95.389986021879,82.2435875720163,13.1463984498627,TRUE
"Student 724",85.3175419403016,100,-14.6824580596984,FALSE
"Student 725",87.51059502966,62.833145588704,24.677449440956,TRUE
"Student 726",100,69.137766106152,30.862233893848,TRUE
"Student 727",87.1277324947724,94.648712502904,-7.52098000813159,FALSE
"Student 728",74.3614963336326,83.8130489947874,-9.45155266115472,FALSE
"Student 729",98.2974882937799,77.422401876106,20.8750864176739,TRUE
"Student 730",85.9341163516763,95.2384266733064,-9.30431032163006,FALSE
"Student 731",76.5602358866766,79.9086470848932,-3.34841119821652,FALSE
"Student 732",95.3177741259153,64.9975575585908,30.3202165673245,TRUE
"Student 733",82.0559751512322,100,-17.9440248487678,FALSE
"Student 734",79.3662623814975,73.6306500990325,5.73561228246494,TRUE
"Student 735",85.8525034546233,72.0083584205423,13.844145034081,TRUE
"Student 736",64.1007354233114,90.2404986115499,-26.1397631882385,FALSE
"Student 737",100,71.0937611808053,28.9062388191947,TRUE
"Student 738",79.6361828266716,53.539345788715,26.0968370379566,TRUE
"Student 739",66.3226630298649,83.4305363207095,-17.1078732908446,FALSE
"Student 740",81.1380034903458,77.734404788966,3.40359870137979,TRUE
"Student 741",94.2643459127247,79.693071928293,14.5712739844318,TRUE
"Student 742",79.5935693131077,81.4690476280572,-1.8754783149494,FALSE
"Student 743",74.3048216029842,61.5240968260206,12.7807247769636,TRUE
"Student 744",95.9977932816709,81.6435002694235,14.3542930122474,TRUE
"Student 745",77.8042747196823,97.4854649169013,-19.681190197219,FALSE
"Student 746",100,87.3511714937849,12.6488285062151,TRUE
"Student 747",93.9046314814015,73.8324467451759,20.0721847362256,TRUE
"Student 748",79.9517561530328,80.4155909125332,-0.463834759500372,FALSE
"Student 749",82.1153808109946,95.0086701996833,-12.8932893886887,FALSE
"Student 750",83.2219967148402,86.4446328466836,-3.22263613184336,FALSE
"Student 751",92.5791847159517,74.7974677153897,17.781717000562,TRUE
"Student 752",78.6081257586009,84.5854643948577,-5.97733863625677,FALSE
"Student 753",76.6697567912435,89.9770655590019,-13.3073087677584,FALSE
"Student 754",82.2436998879954,81.3842182158522,0.859481672143218,TRUE
"Student 755",100,93.3405838316546,6.65941616834539,TRUE
"Student 756",78.8874866503585,84.406639051333,-5.51915240097445,FALSE
"Student 757",96.2746894773383,74.0519815643132,22.2227079130251,TRUE
"Student 758",87.7053786245687,74.9404166984115,12.7649619261571,TRUE
"Student 759",83.4258015562609,70.4767717091051,12.9490298471558,TRUE
"Student 760",80.2538777141215,93.3020981138174,-13.0482203996959,FALSE
"Student 761",96.4451420716548,63.6672975027267,32.7778445689281,TRUE
"Student 762",72.7596794872163,80.0250737000404,-7.26539421282412,FALSE
"Student 763",92.1852131584355,70.6722009680436,21.5130121903919,TRUE
"Student 764",67.9972124451499,85.3858318074029,-17.388619362253,FALSE
"Student 765",89.4138499017734,73.6712935138975,15.742556387876,TRUE
"Student 766",100,77.9429986046038,22.0570013953962,TRUE
"Student 767",79.6796658739493,97.9977853753438,-18.3181195013945,FALSE
"Student 768",95.3571897059311,80.3387737902779,15.0184159156532,TRUE
"Student 769",95.5434399836686,88.3978334109377,7.1456065727309,TRUE
"Student 770",90.1316725102537,92.6883640504015,-2.55669154014787,FALSE
"Student 771",100,67.6649021929465,32.3350978070535,TRUE
"Student 772",84.3158506843588,93.2965624409021,-8.98071175654336,FALSE
"Student 773",90.1943979358814,76.054136750401,14.1402611854804,TRUE
"Student 774",81.3847243760128,74.1052711662305,7.2794532097823,TRUE
"Student 775",98.8206080014039,82.5782780155457,16.2423299858582,TRUE
"Student 776",80.1125218877647,100,-19.8874781122353,FALSE
"Student 777",93.0051452469034,73.1802166850952,19.8249285618082,TRUE
"Student 778",100,57.7818018619523,42.2181981380477,TRUE
"Student 779",90.0326510392229,85.8526812653122,4.17996977391067,TRUE
"Student 780",89.2933810609282,75.1268184687064,14.1665625922218,TRUE
"Student 781",65.1970950150465,98.6150701614165,-33.41797514637,FALSE
"Student 782",76.9445802876734,76.4886715902135,0.455908697459918,TRUE
"Student 783",85.7461225443712,80.7121910203435,5.03393152402775,TRUE
"Student 784",78.61539736101,85.8306859929403,-7.21528863193029,FALSE
"Student 785",82.4029580707355,79.6815457185881,2.72141235214735,TRUE
"Student 786",100,79.5067536110985,20.4932463889015,TRUE
"Student 787",87.9240600728015,62.2256810254156,25.6983790473859,TRUE
"Student 788",91.8720822399396,82.8212982899042,9.0507839500354,TRUE
"Student 789",96.2886225837948,85.8373452093012,10.4512773744936,TRUE
"Student 790",95.5270498722083,84.9594288406224,10.5676210315859,TRUE
"Student 791",85.0101928972073,82.9933333564159,2.01685954079142,TRUE
"Student 792",86.8707780608546,79.5349058942317,7.33587216662292,TRUE
"Student 793",73.2515679460806,100,-26.7484320539194,FALSE
"Student 794",89.0506543079511,69.368692171267,19.681962136684,TRUE
"Student 795",87.8231669750513,100,-12.1768330249487,FALSE
"Student 796",95.6240642523492,59.83556628398,35.7884979683692,TRUE
"Student 797",92.8848858906537,75.51095024553,17.3739356451237,TRUE
"Student 798",88.1059158348047,86.3694729679091,1.73644286689556,TRUE
"Student 799",99.3924949965776,88.2027333225371,11.1897616740405,TRUE
"Student 800",100,86.9780339444018,13.0219660555982,TRUE
"Student 801",92.1593444886954,92.0586765401126,0.100667948582853,TRUE
"Student 802",85.3487944979321,80.6735494352731,4.67524506265909,TRUE
"Student 803",82.9929579628021,95.6046696553886,-12.6117116925865,FALSE
"Student 804",74.9420747653274,80.8833662465771,-5.94129148124965,FALSE
"Student 805",88.5242102521789,100,-11.4757897478211,FALSE
"Student 806",83.9956410603192,79.4913583769266,4.50428268339263,TRUE
"Student 807",95.3733451131722,81.7600909690396,13.6132541441326,TRUE
"Student 808",86.7632202561517,98.8331748627309,-12.0699546065793,FALSE
"Student 809",90.5639523134343,100,-9.43604768656571,FALSE
"Student 810",100,75.150908346319,24.849091653681,TRUE
"Student 811",84.1812866839569,87.9842733915105,-3.80298670755354,FALSE
"Student 812",89.2838198662647,100,-10.7161801337353,FALSE
"Student 813",72.9625485742931,97.3726467460691,-24.410098171776,FALSE
"Student 814",85.0746665368125,82.9196369186957,2.15502961811679,TRUE
"Student 815",100,86.2695301948328,13.7304698051672,TRUE
"Student 816",85.6112412343537,84.4332041133192,1.17803712103455,TRUE
"Student 817",100,87.7383116072768,12.2616883927232,TRUE
"Student 818",89.0540908641762,82.6260078519054,6.42808301227073,TRUE
"Student 819",84.5542487845584,89.4462826022302,-4.89203381767179,FALSE
"Student 820",89.1626072950559,79.1695077403486,9.99309955470736,TRUE
"Student 821",92.371927046688,92.5482354349969,-0.176308388308911,FALSE
"Student 822",100,67.7370697872543,32.2629302127457,TRUE
"Student 823",79.5409319496057,88.2245644902253,-8.68363254061958,FALSE
"Student 824",99.742863507612,97.955622927322,1.78724058029003,TRUE
"Student 825",90.9757425254926,97.8670393160532,-6.89129679056066,FALSE
